Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Trees,Yield
Costa Rica,2017,2023,3,77.0,0.0,45.0,0.0,211.0,0.0,5.0,24.0,0.0,50.0,10.0,0.0,211.0,0.0,0.0,5.0,245.0,295.0,60.0,295.0,0.0,3.1818
Costa Rica,2018,2023,3,72.0,0.0,24.0,0.0,211.0,0.0,13.0,19.0,0.0,40.0,10.0,0.0,211.0,0.0,0.0,13.0,243.0,280.0,50.0,280.0,0.0,3.375
Costa Rica,2019,2023,3,76.0,0.0,19.0,0.0,232.0,0.0,11.0,13.0,0.0,35.0,10.0,0.0,232.0,0.0,0.0,11.0,260.0,290.0,45.0,290.0,0.0,3.4211
Costa Rica,2020,2023,3,76.0,0.0,13.0,0.0,220.0,0.0,8.0,21.0,0.0,40.0,9.0,0.0,217.0,0.0,0.0,8.0,266.0,287.0,49.0,287.0,0.0,3.5
Costa Rica,2021,2023,3,77.0,0.0,21.0,0.0,230.0,0.0,11.0,52.0,0.0,40.0,10.0,0.0,187.0,0.0,0.0,3.0,265.0,289.0,50.0,289.0,0.0,3.4416
Costa Rica,2022,2023,10,77.0,0.0,52.0,0.0,187.0,0.0,4.0,40.0,0.0,42.0,10.0,0.0,240.0,0.0,0.0,10.0,270.0,332.0,52.0,332.0,0.0,3.5065
Costa Rica,2023,2024,1,78.0,0.0,40.0,0.0,180.0,0.0,4.0,40.0,0.0,40.0,10.0,0.0,235.0,0.0,0.0,10.0,275.0,325.0,50.0,325.0,0.0,3.5256
Djibouti,2014,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,374.0,374.0,374.0,0.0,0.0
Djibouti,2015,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,271.0,271.0,271.0,0.0,0.0
Djibouti,2016,2022,12,0.0,0.0,0.0,0.0,0.0,0.0,296.0,3.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,298.0,295.0,298.0,0.0,0.0
Djibouti,2017,2022,12,0.0,0.0,3.0,0.0,0.0,0.0,350.0,64.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,364.0,300.0,364.0,0.0,0.0
Djibouti,2018,2022,12,0.0,0.0,64.0,0.0,20.0,0.0,234.0,24.0,0.0,255.0,0.0,0.0,19.0,0.0,0.0,234.0,0.0,298.0,255.0,298.0,0.0,0.0
Djibouti,2019,2022,12,0.0,0.0,24.0,0.0,60.0,0.0,305.0,25.0,0.0,260.0,0.0,0.0,56.0,0.0,0.0,317.0,0.0,341.0,260.0,341.0,0.0,0.0
Djibouti,2020,2022,12,0.0,0.0,25.0,0.0,60.0,0.0,388.0,35.0,0.0,265.0,0.0,0.0,116.0,0.0,0.0,391.0,0.0,416.0,265.0,416.0,0.0,0.0
Djibouti,2021,2023,5,0.0,0.0,35.0,0.0,60.0,0.0,300.0,5.0,0.0,240.0,0.0,0.0,185.0,0.0,0.0,395.0,0.0,430.0,240.0,430.0,0.0,0.0
Djibouti,2022,2023,5,0.0,0.0,5.0,0.0,193.0,0.0,400.0,10.0,0.0,245.0,0.0,0.0,150.0,0.0,0.0,400.0,0.0,405.0,245.0,405.0,0.0,0.0
Djibouti,2023,2024,1,0.0,0.0,10.0,0.0,190.0,0.0,410.0,20.0,0.0,250.0,0.0,0.0,150.0,0.0,0.0,410.0,0.0,420.0,250.0,420.0,0.0,0.0
Benin,2014,2021,3,36.0,0.0,55.0,0.0,500.0,0.0,531.0,34.0,0.0,116.0,0.0,0.0,500.0,0.0,0.0,531.0,64.0,650.0,116.0,650.0,0.0,1.7778
Benin,2015,2019,5,35.0,0.0,34.0,0.0,450.0,0.0,513.0,37.0,0.0,120.0,0.0,0.0,450.0,0.0,0.0,513.0,60.0,607.0,120.0,607.0,0.0,1.7143
Benin,2016,2021,3,38.0,0.0,37.0,0.0,500.0,0.0,546.0,24.0,0.0,124.0,0.0,0.0,500.0,0.0,0.0,546.0,65.0,648.0,124.0,648.0,0.0,1.7105
Benin,2017,2023,10,39.0,0.0,24.0,0.0,476.0,0.0,580.0,62.0,0.0,135.0,0.0,0.0,476.0,0.0,0.0,580.0,69.0,673.0,135.0,673.0,0.0,1.7692
Benin,2018,2023,10,40.0,0.0,62.0,0.0,275.0,0.0,366.0,78.0,0.0,145.0,0.0,0.0,275.0,0.0,0.0,366.0,70.0,498.0,145.0,498.0,0.0,1.75
Benin,2019,2023,10,40.0,0.0,78.0,0.0,200.0,0.0,290.0,88.0,0.0,150.0,0.0,0.0,200.0,0.0,0.0,290.0,70.0,438.0,150.0,438.0,0.0,1.75
Benin,2020,2023,10,40.0,0.0,88.0,0.0,190.0,0.0,253.0,76.0,0.0,145.0,0.0,0.0,190.0,0.0,0.0,253.0,70.0,411.0,145.0,411.0,0.0,1.75
Benin,2021,2023,10,40.0,0.0,76.0,0.0,170.0,0.0,256.0,87.0,0.0,145.0,0.0,0.0,170.0,0.0,0.0,256.0,70.0,402.0,145.0,402.0,0.0,1.75
Benin,2022,2023,10,40.0,0.0,87.0,0.0,225.0,0.0,350.0,122.0,0.0,160.0,0.0,0.0,225.0,0.0,0.0,350.0,70.0,507.0,160.0,507.0,0.0,1.75
Benin,2023,2024,1,40.0,0.0,122.0,0.0,175.0,0.0,280.0,132.0,0.0,165.0,0.0,0.0,175.0,0.0,0.0,280.0,70.0,472.0,165.0,472.0,0.0,1.75
Dominican Republic,2014,2018,5,14.0,0.0,36.0,0.0,0.0,0.0,28.0,33.0,0.0,25.0,59.0,0.0,0.0,0.0,0.0,28.0,53.0,117.0,84.0,117.0,0.0,3.7857
Dominican Republic,2015,2018,5,14.0,0.0,33.0,0.0,0.0,0.0,37.0,32.0,0.0,30.0,61.0,0.0,0.0,0.0,0.0,37.0,53.0,123.0,91.0,123.0,0.0,3.7857
Dominican Republic,2016,2021,4,14.0,0.0,32.0,0.0,0.0,0.0,33.0,21.0,0.0,34.0,63.0,0.0,0.0,0.0,0.0,33.0,53.0,118.0,97.0,118.0,0.0,3.7857
Dominican Republic,2017,2021,4,14.0,0.0,21.0,0.0,0.0,0.0,48.0,25.0,0.0,37.0,60.0,0.0,0.0,0.0,0.0,48.0,53.0,122.0,97.0,122.0,0.0,3.7857
Dominican Republic,2018,2021,11,14.0,0.0,25.0,0.0,0.0,0.0,41.0,16.0,0.0,41.0,62.0,0.0,0.0,0.0,0.0,41.0,53.0,119.0,103.0,119.0,0.0,3.7857
Dominican Republic,2019,2021,11,14.0,0.0,16.0,0.0,0.0,0.0,50.0,14.0,0.0,43.0,62.0,0.0,0.0,0.0,0.0,50.0,53.0,119.0,105.0,119.0,0.0,3.7857
Dominican Republic,2020,2023,10,14.0,0.0,14.0,0.0,0.0,0.0,72.0,29.0,0.0,47.0,63.0,0.0,0.0,0.0,0.0,72.0,53.0,139.0,110.0,139.0,0.0,3.7857
Dominican Republic,2021,2023,10,14.0,0.0,29.0,0.0,0.0,0.0,61.0,30.0,0.0,50.0,63.0,0.0,0.0,0.0,0.0,61.0,53.0,143.0,113.0,143.0,0.0,3.7857
Dominican Republic,2022,2023,10,14.0,0.0,30.0,0.0,0.0,0.0,70.0,34.0,0.0,55.0,64.0,0.0,0.0,0.0,0.0,70.0,53.0,153.0,119.0,153.0,0.0,3.7857
Dominican Republic,2023,2024,1,14.0,0.0,34.0,0.0,0.0,0.0,70.0,37.0,0.0,55.0,65.0,0.0,0.0,0.0,0.0,70.0,53.0,157.0,120.0,157.0,0.0,3.7857
European Union,2014,2020,3,0.0,0.0,587.0,0.0,162.0,0.0,6935.0,556.0,200.0,3250.0,3400.0,0.0,116.0,0.0,0.0,6935.0,0.0,7522.0,6850.0,7522.0,0.0,0.0
European Union,2015,2020,5,0.0,0.0,556.0,0.0,148.0,0.0,6717.0,425.0,200.0,3100.0,3400.0,0.0,148.0,0.0,0.0,6717.0,0.0,7273.0,6700.0,7273.0,0.0,0.0
European Union,2016,2021,11,0.0,0.0,308.0,0.0,134.0,0.0,7217.0,498.0,200.0,2615.0,3700.0,0.0,259.0,0.0,0.0,6964.0,0.0,7272.0,6515.0,7272.0,0.0,0.0
European Union,2017,2021,11,0.0,0.0,498.0,0.0,146.0,0.0,7079.0,496.0,200.0,2575.0,3800.0,0.0,261.0,0.0,0.0,6834.0,0.0,7332.0,6575.0,7332.0,0.0,0.0
European Union,2018,2023,8,0.0,0.0,496.0,0.0,214.0,0.0,7297.0,752.0,200.0,2400.0,4000.0,0.0,214.0,0.0,0.0,7070.0,0.0,7566.0,6600.0,7566.0,0.0,0.0
European Union,2019,2023,8,0.0,0.0,752.0,0.0,152.0,0.0,6700.0,1137.0,200.0,2350.0,4025.0,0.0,152.0,0.0,0.0,7112.0,0.0,7864.0,6575.0,7864.0,0.0,0.0
European Union,2020,2023,8,0.0,0.0,1137.0,0.0,159.0,0.0,6500.0,588.0,200.0,2300.0,3860.0,0.0,159.0,0.0,0.0,5970.0,0.0,7107.0,6360.0,7107.0,0.0,0.0
European Union,2021,2023,8,0.0,0.0,588.0,0.0,150.0,0.0,5800.0,540.0,200.0,1950.0,2700.0,0.0,177.0,0.0,0.0,4979.0,0.0,5567.0,4850.0,5567.0,0.0,0.0
European Union,2022,2023,12,0.0,0.0,540.0,0.0,184.0,0.0,5100.0,640.0,200.0,2000.0,2400.0,0.0,150.0,0.0,0.0,4850.0,0.0,5390.0,4600.0,5390.0,0.0,0.0
European Union,2023,2024,1,0.0,0.0,640.0,0.0,200.0,0.0,5000.0,640.0,200.0,2000.0,2300.0,0.0,150.0,0.0,0.0,4650.0,0.0,5290.0,4500.0,5290.0,0.0,0.0
Ecuador,2014,2021,11,272.0,0.0,79.0,2.0,275.0,0.0,12.0,185.0,0.0,325.0,0.0,5.0,275.0,0.0,0.0,12.0,694.0,785.0,325.0,785.0,0.0,2.5515
Ecuador,2015,2021,11,290.0,0.0,185.0,3.0,313.0,0.0,0.0,92.0,0.0,315.0,0.0,30.0,313.0,0.0,0.0,0.0,535.0,720.0,315.0,720.0,0.0,1.8448
Ecuador,2016,2021,11,264.0,0.0,92.0,19.0,285.0,0.0,0.0,84.0,0.0,310.0,0.0,50.0,285.0,0.0,0.0,0.0,587.0,679.0,310.0,679.0,0.0,2.2235
Ecuador,2017,2022,5,260.0,0.0,84.0,4.0,287.0,0.0,6.0,87.0,0.0,320.0,0.0,32.0,287.0,0.0,0.0,6.0,604.0,694.0,320.0,694.0,0.0,2.3231
Ecuador,2018,2022,5,224.0,0.0,87.0,3.0,188.0,0.0,19.0,162.0,0.0,340.0,0.0,9.0,188.0,0.0,0.0,19.0,584.0,690.0,340.0,690.0,0.0,2.6071
Ecuador,2019,2022,5,201.0,0.0,162.0,7.0,163.0,0.0,5.0,153.0,0.0,360.0,0.0,16.0,163.0,0.0,0.0,5.0,509.0,676.0,360.0,676.0,0.0,2.5323
Ecuador,2020,2022,5,188.0,0.0,153.0,5.0,113.0,0.0,14.0,149.0,0.0,370.0,0.0,20.0,113.0,0.0,0.0,14.0,465.0,632.0,370.0,632.0,0.0,2.4734
Ecuador,2021,2023,10,175.0,0.0,149.0,5.0,127.0,0.0,23.0,55.0,0.0,370.0,0.0,20.0,127.0,0.0,0.0,23.0,380.0,552.0,370.0,552.0,0.0,2.1714
Ecuador,2022,2023,10,200.0,0.0,55.0,5.0,120.0,0.0,20.0,45.0,0.0,380.0,0.0,20.0,120.0,0.0,0.0,20.0,470.0,545.0,380.0,545.0,0.0,2.35
Ecuador,2023,2024,1,200.0,0.0,45.0,5.0,125.0,0.0,25.0,45.0,0.0,380.0,0.0,20.0,125.0,0.0,0.0,25.0,480.0,550.0,380.0,550.0,0.0,2.4
Egypt,2014,2017,5,0.0,0.0,143.0,0.0,9.0,0.0,1297.0,273.0,0.0,1200.0,150.0,1.0,9.0,0.0,0.0,1489.0,0.0,1632.0,1350.0,1632.0,0.0,0.0
Egypt,2015,2018,1,0.0,0.0,273.0,0.0,5.0,0.0,1117.0,206.0,0.0,1000.0,100.0,0.0,5.0,0.0,0.0,1038.0,0.0,1311.0,1100.0,1311.0,0.0,0.0
Egypt,2016,2021,4,0.0,0.0,206.0,0.0,9.0,0.0,1172.0,435.0,0.0,1050.0,100.0,1.0,9.0,0.0,0.0,1388.0,0.0,1594.0,1150.0,1594.0,0.0,0.0
Egypt,2017,2021,4,0.0,0.0,435.0,0.0,9.0,0.0,1100.0,383.0,0.0,1075.0,80.0,0.0,9.0,0.0,0.0,1112.0,0.0,1547.0,1155.0,1547.0,0.0,0.0
Egypt,2018,2023,5,0.0,0.0,383.0,0.0,3.0,0.0,1050.0,220.0,0.0,1100.0,75.0,0.0,3.0,0.0,0.0,1015.0,0.0,1398.0,1175.0,1398.0,0.0,0.0
Egypt,2019,2023,5,0.0,0.0,220.0,0.0,5.0,0.0,1125.0,189.0,0.0,1125.0,75.0,0.0,4.0,0.0,0.0,1173.0,0.0,1393.0,1200.0,1393.0,0.0,0.0
Egypt,2020,2023,5,0.0,0.0,189.0,0.0,10.0,0.0,1159.0,94.0,0.0,1140.0,75.0,0.0,7.0,0.0,0.0,1127.0,0.0,1316.0,1215.0,1316.0,0.0,0.0
Egypt,2021,2023,5,0.0,0.0,94.0,0.0,9.0,0.0,1250.0,88.0,0.0,1125.0,75.0,0.0,2.0,0.0,0.0,1196.0,0.0,1290.0,1200.0,1290.0,0.0,0.0
Egypt,2022,2023,12,0.0,0.0,88.0,0.0,3.0,0.0,1100.0,68.0,0.0,1025.0,65.0,0.0,5.0,0.0,0.0,1075.0,0.0,1163.0,1090.0,1163.0,0.0,0.0
Egypt,2023,2024,1,0.0,0.0,68.0,0.0,5.0,0.0,1150.0,98.0,0.0,1090.0,75.0,0.0,5.0,0.0,0.0,1200.0,0.0,1268.0,1165.0,1268.0,0.0,0.0
El Salvador,2014,2018,5,0.0,0.0,0.0,0.0,1.0,0.0,92.0,5.0,0.0,85.0,0.0,0.0,2.0,0.0,0.0,92.0,0.0,92.0,85.0,92.0,0.0,0.0
El Salvador,2015,2018,5,0.0,0.0,5.0,0.0,2.0,0.0,89.0,4.0,0.0,88.0,0.0,0.0,2.0,0.0,0.0,89.0,0.0,94.0,88.0,94.0,0.0,0.0
El Salvador,2016,2019,2,0.0,0.0,4.0,0.0,2.0,0.0,94.0,5.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0,94.0,0.0,98.0,91.0,98.0,0.0,0.0
El Salvador,2017,2021,4,0.0,0.0,5.0,0.0,1.0,0.0,96.0,7.0,0.0,93.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,101.0,93.0,101.0,0.0,0.0
El Salvador,2018,2023,10,0.0,0.0,7.0,0.0,0.0,0.0,109.0,16.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,116.0,100.0,116.0,0.0,0.0
El Salvador,2019,2022,12,0.0,0.0,16.0,0.0,0.0,0.0,112.0,23.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,128.0,105.0,128.0,0.0,0.0
El Salvador,2020,2023,10,0.0,0.0,23.0,0.0,2.0,0.0,100.0,16.0,0.0,105.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,123.0,105.0,123.0,0.0,0.0
El Salvador,2021,2023,10,0.0,0.0,16.0,0.0,5.0,0.0,102.0,13.0,0.0,100.0,0.0,0.0,5.0,0.0,0.0,102.0,0.0,118.0,100.0,118.0,0.0,0.0
El Salvador,2022,2023,10,0.0,0.0,13.0,0.0,4.0,0.0,100.0,9.0,0.0,100.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,113.0,100.0,113.0,0.0,0.0
El Salvador,2023,2024,1,0.0,0.0,9.0,0.0,5.0,0.0,120.0,14.0,0.0,110.0,0.0,0.0,5.0,0.0,0.0,120.0,0.0,129.0,110.0,129.0,0.0,0.0
Ethiopia,2014,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,64.0,0.0,0.0
Ethiopia,2015,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,141.0,141.0,141.0,0.0,0.0
Ethiopia,2016,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,183.0,183.0,183.0,0.0,0.0
Ethiopia,2017,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,177.0,177.0,177.0,0.0,0.0
Ethiopia,2018,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,80.0,80.0,0.0,0.0
Ethiopia,2019,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,30.0,0.0,0.0
Ethiopia,2020,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,17.0,0.0,0.0
Ethiopia,2021,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0
Ethiopia,2022,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0,0.0
Ethiopia,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0
Ghana,2014,2022,9,349.0,0.0,92.0,0.0,138.0,0.0,292.0,30.0,0.0,330.0,0.0,2.0,105.0,0.0,0.0,104.0,269.0,465.0,330.0,465.0,0.0,0.7708
Ghana,2015,2022,9,426.0,0.0,30.0,0.0,127.0,0.0,164.0,6.0,0.0,330.0,0.0,2.0,127.0,0.0,0.0,164.0,269.0,463.0,330.0,463.0,0.0,0.6315
Ghana,2016,2022,9,434.0,0.0,6.0,0.0,102.0,0.0,292.0,95.0,0.0,370.0,0.0,2.0,102.0,0.0,0.0,292.0,269.0,567.0,370.0,567.0,0.0,0.6198
Ghana,2017,2022,9,347.0,0.0,95.0,0.0,89.0,0.0,317.0,157.0,0.0,440.0,0.0,0.0,89.0,0.0,0.0,317.0,274.0,686.0,440.0,686.0,0.0,0.7896
Ghana,2018,2022,9,351.0,0.0,157.0,0.0,133.0,0.0,422.0,267.0,0.0,450.0,0.0,0.0,133.0,0.0,0.0,422.0,271.0,850.0,450.0,850.0,0.0,0.7721
Ghana,2019,2023,5,356.0,0.0,267.0,0.0,117.0,0.0,167.0,147.0,0.0,440.0,0.0,0.0,117.0,0.0,0.0,167.0,270.0,704.0,440.0,704.0,0.0,0.7584
Ghana,2020,2023,5,358.0,0.0,147.0,0.0,105.0,0.0,221.0,106.0,0.0,425.0,0.0,0.0,105.0,0.0,0.0,221.0,268.0,636.0,425.0,636.0,0.0,0.7486
Ghana,2021,2023,5,360.0,0.0,106.0,0.0,67.0,0.0,78.0,14.0,0.0,400.0,0.0,0.0,67.0,0.0,0.0,78.0,297.0,481.0,400.0,481.0,0.0,0.825
Ghana,2022,2023,10,360.0,0.0,14.0,0.0,75.0,0.0,175.0,19.0,0.0,395.0,0.0,0.0,75.0,0.0,0.0,175.0,300.0,489.0,395.0,489.0,0.0,0.8333
Ghana,2023,2024,1,360.0,0.0,19.0,0.0,100.0,0.0,225.0,34.0,0.0,410.0,0.0,0.0,100.0,0.0,0.0,225.0,300.0,544.0,410.0,544.0,0.0,0.8333
Guatemala,2014,2020,1,120.0,0.0,53.0,0.0,471.0,0.0,17.0,69.0,0.0,47.0,0.0,190.0,465.0,0.0,0.0,18.0,510.0,581.0,47.0,581.0,0.0,4.25
Guatemala,2015,2020,1,140.0,0.0,69.0,0.0,686.0,0.0,20.0,8.0,0.0,47.0,0.0,249.0,659.0,0.0,0.0,20.0,625.0,714.0,47.0,714.0,0.0,4.4643
Guatemala,2016,2021,4,165.0,0.0,8.0,0.0,714.0,0.0,25.0,5.0,0.0,48.0,0.0,369.0,718.0,0.0,0.0,23.0,740.0,771.0,48.0,771.0,0.0,4.4848
Guatemala,2017,2021,4,166.0,0.0,5.0,0.0,818.0,0.0,15.0,24.0,0.0,50.0,0.0,433.0,800.0,0.0,0.0,17.0,852.0,874.0,50.0,874.0,0.0,5.1325
Guatemala,2018,2021,4,172.0,0.0,24.0,0.0,812.0,0.0,21.0,24.0,0.0,55.0,0.0,445.0,828.0,0.0,0.0,21.0,862.0,907.0,55.0,907.0,0.0,5.0116
Guatemala,2019,2021,11,172.0,0.0,24.0,0.0,747.0,0.0,26.0,93.0,0.0,62.0,0.0,460.0,758.0,0.0,0.0,27.0,862.0,913.0,62.0,913.0,0.0,5.0116
Guatemala,2020,2022,4,175.0,0.0,93.0,0.0,767.0,0.0,58.0,161.0,0.0,68.0,0.0,430.0,776.0,0.0,0.0,47.0,865.0,1005.0,68.0,1005.0,0.0,4.9429
Guatemala,2021,2023,5,180.0,0.0,161.0,0.0,810.0,0.0,45.0,214.0,0.0,78.0,0.0,430.0,792.0,0.0,0.0,43.0,880.0,1084.0,78.0,1084.0,0.0,4.8889
Guatemala,2022,2023,5,180.0,0.0,214.0,0.0,816.0,0.0,40.0,219.0,0.0,85.0,0.0,430.0,860.0,0.0,0.0,40.0,910.0,1164.0,85.0,1164.0,0.0,5.0556
Guatemala,2023,2024,1,182.0,0.0,219.0,0.0,820.0,0.0,40.0,209.0,0.0,95.0,0.0,430.0,875.0,0.0,0.0,40.0,920.0,1179.0,95.0,1179.0,0.0,5.0549
Guinea,2014,2022,9,310.0,0.0,27.0,0.0,1.0,0.0,70.0,23.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,66.0,50.0,143.0,120.0,143.0,0.0,0.1613
Guinea,2015,2022,9,315.0,0.0,23.0,0.0,0.0,0.0,83.0,6.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,58.0,50.0,131.0,125.0,131.0,0.0,0.1587
Guinea,2016,2022,9,316.0,0.0,6.0,0.0,0.0,0.0,100.0,35.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,114.0,50.0,170.0,135.0,170.0,0.0,0.1582
Guinea,2017,2023,5,317.0,0.0,35.0,0.0,0.0,0.0,99.0,39.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,99.0,50.0,184.0,145.0,184.0,0.0,0.1577
Guinea,2018,2023,5,318.0,0.0,39.0,0.0,0.0,0.0,111.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,111.0,50.0,200.0,150.0,200.0,0.0,0.1572
Guinea,2019,2023,5,319.0,0.0,50.0,0.0,0.0,0.0,82.0,37.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,82.0,50.0,182.0,145.0,182.0,0.0,0.1567
Guinea,2020,2023,5,320.0,0.0,37.0,0.0,0.0,0.0,71.0,28.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,71.0,50.0,158.0,130.0,158.0,0.0,0.1563
Guinea,2021,2023,5,320.0,0.0,28.0,0.0,0.0,0.0,35.0,8.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,113.0,105.0,113.0,0.0,0.1563
Guinea,2022,2023,5,320.0,0.0,8.0,0.0,0.0,0.0,90.0,18.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,148.0,130.0,148.0,0.0,0.1563
Guinea,2023,2024,1,320.0,0.0,18.0,0.0,0.0,0.0,95.0,28.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,95.0,50.0,163.0,135.0,163.0,0.0,0.1563
Haiti,2014,2019,2,0.0,0.0,8.0,0.0,0.0,0.0,127.0,9.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,136.0,127.0,136.0,0.0,0.0
Haiti,2015,2019,2,0.0,0.0,9.0,0.0,0.0,0.0,146.0,18.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,155.0,137.0,155.0,0.0,0.0
Haiti,2016,2022,12,0.0,0.0,18.0,0.0,0.0,0.0,157.0,29.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,176.0,147.0,176.0,0.0,0.0
Haiti,2017,2022,12,0.0,0.0,29.0,0.0,0.0,0.0,152.0,25.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,182.0,157.0,182.0,0.0,0.0
Haiti,2018,2022,12,0.0,0.0,25.0,0.0,0.0,0.0,150.0,16.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,176.0,160.0,176.0,0.0,0.0
Haiti,2019,2022,12,0.0,0.0,16.0,0.0,0.0,0.0,173.0,27.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,193.0,166.0,193.0,0.0,0.0
Haiti,2020,2023,5,0.0,0.0,27.0,0.0,0.0,0.0,117.0,14.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,144.0,130.0,144.0,0.0,0.0
Haiti,2021,2023,5,0.0,0.0,14.0,0.0,0.0,0.0,175.0,5.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,120.0,115.0,120.0,0.0,0.0
Haiti,2022,2023,5,0.0,0.0,5.0,0.0,0.0,0.0,175.0,15.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,165.0,150.0,165.0,0.0,0.0
Haiti,2023,2024,1,0.0,0.0,15.0,0.0,0.0,0.0,175.0,25.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,180.0,155.0,180.0,0.0,0.0
Hong Kong,2014,2017,5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,0.0,0.0
Hong Kong,2015,2018,4,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,9.0,10.0,0.0,0.0
Hong Kong,2016,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0
Hong Kong,2017,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Hong Kong,2018,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Hong Kong,2019,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,0.0,0.0
