Country,Market Year,Calendar Year,Month,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Industrial Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply
United States,2018,2023,2,33.0,0.0,55.0,0.0,60.0,485.0,19.0,0.4206,0.0,223.0,0.0,0.0,55.0,0.0,0.0,60.0,204.0,297.0,223.0,297.0
United States,2019,2022,2,19.0,0.0,40.0,0.0,150.0,389.0,22.0,0.419,0.0,289.0,0.0,0.0,40.0,0.0,0.0,169.0,163.0,351.0,289.0,351.0
United States,2020,2022,8,22.0,0.0,45.0,0.0,120.0,504.0,26.0,0.4206,0.0,297.0,0.0,0.0,45.0,0.0,0.0,134.0,212.0,368.0,297.0,368.0
United States,2021,2023,4,26.0,0.0,55.0,0.0,145.0,435.0,29.0,0.4207,0.0,328.0,0.0,0.0,56.0,0.0,0.0,204.0,183.0,413.0,328.0,413.0
United States,2022,2023,11,29.0,0.0,40.0,0.0,130.0,600.0,39.0,0.42,0.0,361.0,0.0,0.0,33.0,0.0,0.0,152.0,252.0,433.0,361.0,433.0
United States,2023,2024,1,39.0,0.0,40.0,0.0,160.0,520.0,29.0,0.4192,0.0,348.0,0.0,0.0,39.0,0.0,0.0,159.0,218.0,416.0,348.0,416.0
Uruguay,2014,2023,9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0
Uruguay,2015,2023,9,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,14.0,17.0
Uruguay,2016,2023,9,3.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,23.0,18.0,23.0
Uruguay,2017,2023,9,5.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,19.0,25.0
Uruguay,2018,2023,9,6.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,25.0,19.0,25.0
Uruguay,2019,2023,9,6.0,0.0,0.0,0.0,18.0,2.0,9.0,0.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,28.0,19.0,28.0
Uruguay,2020,2023,9,9.0,0.0,0.0,0.0,16.0,4.0,6.0,0.5,0.0,19.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,26.0,19.0,26.0
Uruguay,2021,2023,9,6.0,0.0,0.0,0.0,16.0,12.0,2.0,0.4167,0.0,18.0,0.0,0.0,4.0,0.0,0.0,13.0,5.0,24.0,18.0,24.0
Uruguay,2022,2023,9,2.0,0.0,0.0,0.0,10.0,8.0,1.0,0.5,0.0,19.0,0.0,0.0,1.0,0.0,0.0,15.0,4.0,21.0,19.0,21.0
Uruguay,2023,2024,1,1.0,0.0,0.0,0.0,20.0,9.0,4.0,0.4444,0.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,4.0,25.0,20.0,25.0
Uzbekistan,2014,2021,8,68.0,0.0,0.0,0.0,107.0,95.0,58.0,0.4105,0.0,170.0,0.0,0.0,0.0,0.0,0.0,121.0,39.0,228.0,170.0,228.0
Uzbekistan,2015,2021,8,58.0,0.0,0.0,0.0,123.0,150.0,30.0,0.4133,0.0,210.0,0.0,0.0,0.0,0.0,0.0,120.0,62.0,240.0,210.0,240.0
Uzbekistan,2016,2022,5,30.0,0.0,0.0,0.0,120.0,200.0,25.0,0.415,0.0,200.0,0.0,0.0,0.0,0.0,0.0,112.0,83.0,225.0,200.0,225.0
Uzbekistan,2017,2022,5,25.0,0.0,0.0,0.0,130.0,200.0,45.0,0.415,0.0,200.0,0.0,0.0,0.0,0.0,0.0,137.0,83.0,245.0,200.0,245.0
Uzbekistan,2018,2022,5,45.0,0.0,0.0,0.0,150.0,300.0,99.0,0.4167,0.0,265.0,0.0,0.0,0.0,0.0,0.0,194.0,125.0,364.0,265.0,364.0
Uzbekistan,2019,2022,5,99.0,0.0,0.0,0.0,155.0,150.0,97.0,0.42,0.0,300.0,0.0,0.0,0.0,0.0,0.0,235.0,63.0,397.0,300.0,397.0
Uzbekistan,2020,2022,4,97.0,0.0,0.0,0.0,170.0,170.0,110.0,0.4235,0.0,285.0,0.0,0.0,0.0,0.0,0.0,226.0,72.0,395.0,285.0,395.0
Uzbekistan,2021,2023,1,110.0,0.0,0.0,0.0,200.0,155.0,120.0,0.4194,0.0,305.0,0.0,0.0,0.0,0.0,0.0,250.0,65.0,425.0,305.0,425.0
Uzbekistan,2022,2023,9,120.0,0.0,0.0,0.0,200.0,250.0,135.0,0.42,0.0,340.0,0.0,0.0,0.0,0.0,0.0,250.0,105.0,475.0,340.0,475.0
Uzbekistan,2023,2024,1,135.0,0.0,0.0,0.0,190.0,250.0,135.0,0.42,0.0,355.0,0.0,0.0,0.0,0.0,0.0,250.0,105.0,490.0,355.0,490.0
Venezuela,2014,2017,4,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,9.0,9.0
Venezuela,2015,2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Venezuela,2016,2021,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,26.0,26.0
Venezuela,2017,2021,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,22.0
Venezuela,2018,2023,4,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,14.0
Venezuela,2019,2023,4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0
Venezuela,2020,2023,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
Venezuela,2021,2023,4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
Venezuela,2022,2023,12,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0
Venezuela,2023,2024,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0
United Kingdom,2016,2021,5,30.0,0.0,0.0,0.0,0.0,11.0,39.0,0.4545,0.0,285.0,0.0,0.0,31.0,0.0,0.0,320.0,5.0,355.0,285.0,355.0
United Kingdom,2017,2021,5,39.0,0.0,0.0,0.0,0.0,16.0,40.0,0.4375,0.0,280.0,0.0,0.0,35.0,0.0,0.0,309.0,7.0,355.0,280.0,355.0
United Kingdom,2018,2021,5,40.0,0.0,0.0,0.0,0.0,14.0,56.0,0.4286,0.0,295.0,1.0,0.0,25.0,0.0,0.0,331.0,6.0,377.0,296.0,377.0
United Kingdom,2019,2022,3,56.0,0.0,0.0,0.0,0.0,23.0,71.0,0.4348,0.0,325.0,1.0,0.0,17.0,0.0,0.0,348.0,10.0,414.0,326.0,414.0
United Kingdom,2020,2022,4,71.0,0.0,0.0,0.0,0.0,40.0,26.0,0.45,0.0,345.0,3.0,0.0,10.0,0.0,0.0,295.0,18.0,384.0,348.0,384.0
United Kingdom,2021,2023,1,26.0,0.0,0.0,0.0,0.0,50.0,20.0,0.44,0.0,300.0,5.0,0.0,9.0,0.0,0.0,286.0,22.0,334.0,305.0,334.0
United Kingdom,2022,2023,11,20.0,0.0,0.0,0.0,0.0,25.0,17.0,0.44,0.0,215.0,3.0,0.0,11.0,0.0,0.0,215.0,11.0,246.0,218.0,246.0
United Kingdom,2023,2024,1,17.0,0.0,0.0,0.0,0.0,44.0,31.0,0.4318,0.0,290.0,3.0,0.0,12.0,0.0,0.0,300.0,19.0,336.0,293.0,336.0
